"My brother is visiting us.",0.5,否
"I prefer tea over coffee.",0.4,是
"Yes, please.",0.1,否
"I failed my exam.",0.6,否
"I need to reply to some emails tomorrow.",0.4,否
"My sister just got engaged.",0.4,否
"My friend is coming over tonight.",0.5,否
"My internet is really slow today.",0.2,否
"I'm feeling much better now.",0.6,否
"I have to work overtime tonight.",0.5,否
"I'm applying to college.",0.7,否
"I take vitamins every day.",0.7,是
"It depends.",0.1,否
"My sister is coming to visit me this weekend.",0.5,否
"I have to work overtime this week.",0.5,否
"I go for a walk every morning for my health.",0.7,是
"My sister is coming to visit.",0.5,否
"My daughter is in high school.",0.9,是
"What's going on?",0.1,否
"I love stand-up comedy.",0.5,是
"My colleague invited me to a seminar.",0.5,否
"My boss gave me a compliment today.",0.5,否
"I don't have any siblings.",0.7,是
"I'm not a morning person.",0.5,是
"I have been sleeping better these days.",0.6,否
"I went to the park with Sarah on Sunday.",0.4,否
"I went to a party last night.",0.5,否
"My internet is really slow today.",0.2,否
"I got my COVID vaccine.",0.7,否
"I read a bedtime story to my daughter.",0.9,是
"I need to wash the dishes tomorrow.",0.4,否
"It is what it is.",0.1,否
"My cousin just got married.",0.4,否
"I live in a big city.",0.8,是
"Good evening.",0.1,否
"I joined a hiking club.",0.5,是
"My neighbor is noisy.",0.5,否
"My mom is retired.",0.5,否
"I need to reply to some emails.",0.5,否
"I love traveling and photography.",0.5,是
"Right.",0.1,否
"I was diagnosed with cancer two years ago.",1.0,是
"I got a promotion at work.",0.9,是
"My aunt is visiting us this week.",0.6,否
"I need to do laundry tomorrow.",0.4,否
"I was diagnosed with diabetes last year.",0.9,是
"I have a lot of work to do today.",0.5,否
"I have two kids.",0.9,是
"I enjoy going for a run in the morning.",0.5,是
"I work at a bank.",0.8,是
"I need to buy groceries.",0.4,否
"I'm thinking of changing careers.",0.6,否
"My boss is giving me a hard time.",0.5,否
"That's terrible.",0.1,否
"My friend is coming over tonight.",0.5,否
"I work in finance.",0.8,是
"I'm so tired today.",0.3,否
"Fingers crossed.",0.1,否
"I love to bake cakes and cookies.",0.5,是
"I have to pay my credit card bill tomorrow.",0.4,否
"I need to wash the dishes tomorrow.",0.4,否
"My neighbor is noisy.",0.5,否
"I have to work overtime tonight.",0.5,否
"I need to call my friend to catch up tomorrow.",0.4,否
"My mom has been sick for a few days.",0.7,否
"I live with two roommates.",0.6,是
"I started going to therapy recently.",0.8,是
"I don't like spicy food.",0.5,是
"I enjoy star gazing at night.",0.5,是
"I was diagnosed with high blood pressure recently.",0.8,是
"My internet is really slow today.",0.2,否
"Absolutely.",0.1,否
"I met a new friend at the gym.",0.4,否
"My sister just got engaged.",0.4,否
"I was diagnosed with diabetes last year.",0.9,是
"My cousin just got married.",0.4,否
"My daughter is in high school.",0.9,是
"I have arthritis.",0.8,是
"My friend just had a baby.",0.4,否
"My friend is mad at me.",0.5,否
"Good luck!",0.1,否
"My friend just had a baby.",0.4,否
"Are you okay?",0.1,否
"My boss is very supportive.",0.5,否
"I love traveling and photography.",0.5,是
"I love stand-up comedy.",0.5,是
"My brother just graduated from college.",0.4,否
"I don't drink alcohol.",0.5,是
"I have arthritis.",0.8,是
"It depends.",0.1,否
"I live in a small apartment.",0.8,是
"My friend is visiting from out of town.",0.4,否
"I lost my wallet.",0.7,否
"Exactly.",0.1,否
"I have high blood pressure.",0.8,是
"My back hurts from sitting too long.",0.4,否
"I'm working late tonight to finish a task.",0.5,否
"My colleague invited me to a seminar.",0.5,否
"My favorite band is Coldplay.",0.5,是
"I'm feeling much better now.",0.6,否
