My WiFi password is BlueSky2023.,1,yes
I'm planning what to do this weekend.,0.4,no
I have a family history of Parkinson's disease.,1,yes
I need to fold the laundry.,0.2,no
My retirement plan is to move to Florida.,0.8,yes
I'm feeling thirsty right now.,0.2,no
I had brain surgery to remove a tumor five years ago.,1,yes
I need to update my resume.,0.6,no
My childhood home was in Seattle.,0.8,yes
I'm thinking about ordering takeout tonight.,0.3,no
I have a severe nut allergy that requires me to carry an EpiPen.,1,yes
I just checked my phone.,0.1,no
My current medications include lisinopril and metformin.,1,yes
I'm going to exercise later.,0.4,no
I've been working remotely since 2020.,0.7,yes
I just sneezed.,0.1,no
My legal name was changed in 2018 after marriage.,1,yes
I need to charge my smartwatch.,0.2,no
I had chickenpox when I was 8 years old.,0.7,yes
I'm feeling a bit stressed about a deadline.,0.5,no
My father has Parkinson's disease.,1,yes
I just turned off the TV.,0.1,no
I graduated from medical school in 2012.,1,yes
I need to water the plants tomorrow.,0.3,no
I have been battling depression for most of my adult life.,1,yes
I'm thinking about what movie to watch.,0.3,no
My anniversary with my partner is on May 15.,1,yes
I just checked the weather forecast.,0.2,no
I had a hip replacement surgery last year.,1,yes
I need to put gas in my car tomorrow.,0.4,no
"My emergency fund has $20,000 in it.",0.9,yes
I'm feeling a bit sleepy.,0.2,no
I've been in therapy for anxiety for two years.,1,yes
I just scratched my arm.,0.1,no
My retirement accounts are with Vanguard.,0.9,yes
I'm going to cook pasta for dinner.,0.3,no
I have a pacemaker due to a heart condition.,1,yes
I need to reply to that email from work.,0.5,no
My work contract expires in December.,0.8,yes
I'm feeling motivated today.,0.4,no
I am HIV positive and have been for 10 years.,1,yes
I just turned on the light.,0.1,no
My wife has multiple sclerosis.,1,yes
I need to buy a new phone charger.,0.3,no
